mac_addr,drc_id,pressure_board_temp,pressure_env_port1,pressure_env_port2,pressure_env_port3,pressure_env_port4,latex_board_temp,latex_env_port1,latex_env_port2,latex_env_port3,latex_env_port4,qty,optional_field3,drc_percent_manual,thai_date_created,date_created,probe
846990580,08:00:06:01:04:75,31,26223.6,57657.9,34037.97,39768.96,31,26241.86,55586.12,46745.13,26895.74,28.2,30.0,39.9,2024-10-23 08:34:05.462000,2024-10-23 01:34:05.462000,P1
846990580,08:00:06:01:04:75,31.13,26229.8,57637.03,33995.88,39840.54,31.13,26239.4,55584.71,46914.95,26716.81,28.3,30.0,39.9,2024-10-23 08:34:47.629000,2024-10-23 01:34:47.629000,P1
846990580,08:00:06:01:04:75,31.13,26235.62,57651.12,34025.16,39809.05,31.13,26238.15,55754.2,46305.54,27222.26,29.1,30.0,42.3,2024-10-23 08:35:50.399000,2024-10-23 01:35:50.399000,P1
846990580,08:00:06:01:04:75,31.25,26229.8,57650.15,33995.8,39854.13,31.25,26239.25,55819.15,46124.22,27363.11,29.2,30.0,42.3,2024-10-23 08:36:32.856000,2024-10-23 01:36:32.856000,P1
846990580,08:00:06:01:04:75,31.25,26236.42,57639.06,33967.69,39907.25,31.38,26243.73,55755.54,46297.52,27236.7,29.3,30.0,42.3,2024-10-23 08:37:41.363000,2024-10-23 01:37:41.363000,P1
846990580,08:00:06:01:04:75,31.38,26234.36,57637.11,33995.57,39880.75,31.38,26242.05,55806.8,45802.58,27749.38,30.1,30.0,44.2,2024-10-23 08:38:35.773000,2024-10-23 01:38:35.773000,P1
846990580,08:00:06:01:04:75,31.5,26237.04,57639.31,33981.97,39890.91,31.5,26250.36,55767.58,45939.08,27635.56,30.2,30.0,44.2,2024-10-23 08:39:20.236000,2024-10-23 01:39:20.236000,P1
846990580,08:00:06:01:04:75,31.63,26236.27,57624.86,33981.32,39912.23,31.63,26251.3,55764.65,45892.93,27682.32,30.3,30.0,44.2,2024-10-23 08:40:13.610000,2024-10-23 01:40:13.610000,P1
846990580,08:00:06:01:04:75,31.63,26248.73,57633.53,33982.55,39919.75,31.75,26249.45,55760.48,46184.79,27377.67,31.1,30.0,41.2,2024-10-23 08:41:33.731000,2024-10-23 01:41:33.731000,P1
846990580,08:00:06:01:04:75,31.88,26245.8,57632.58,34012.09,39882.92,31.88,26248.09,55709.15,46409.53,27183.82,31.2,30.0,41.2,2024-10-23 08:42:26.997000,2024-10-23 01:42:26.997000,P1
846990580,08:00:06:01:04:75,31.88,26247.99,57620.82,33989.98,39921.8,31.88,26246.22,55723.78,46302.83,27279.18,31.3,30.0,41.2,2024-10-23 08:43:35.602000,2024-10-23 01:43:35.602000,P1
846990580,08:00:06:01:04:75,32,26245.61,57629.04,34008.18,39902.56,32,26255.09,55450.09,47395.99,26393.27,32.1,30.0,36.4,2024-10-23 08:44:52.265000,2024-10-23 01:44:52.265000,P1
846990580,08:00:06:01:04:75,32.13,26241.66,57632.41,34002,39928.64,32.13,26263.77,55403.35,47548.52,26278.04,32.2,30.0,36.4,2024-10-23 08:45:43.679000,2024-10-23 01:45:43.679000,P1
846990580,08:00:06:01:04:75,32.13,26242.64,57648.88,33976.28,39958.99,32.13,26260.71,55424.09,47442.35,26367.91,32.3,30.0,36.4,2024-10-23 08:46:43.488000,2024-10-23 01:46:43.488000,P1
846990580,08:00:06:01:04:75,32.13,26246.78,57645.4,33990.38,39947.89,32.13,26248.54,56079.95,45139.19,28288.53,33.1,30.0,46.8,2024-10-23 08:47:38.238000,2024-10-23 01:47:38.238000,P1
846990580,08:00:06:01:04:75,32.25,26242.21,57648.36,34033.67,39906.59,32.25,26246.49,56100.45,45069.77,28340.18,33.2,30.0,46.8,2024-10-23 08:48:41.169000,2024-10-23 01:48:41.169000,P1
846990580,08:00:06:01:04:75,32.25,26240.84,57647.39,34024.53,39914.98,32.25,26245.08,56072.99,45175.31,28246.39,33.3,30.0,46.8,2024-10-23 08:49:32.353000,2024-10-23 01:49:32.353000,P1
846990580,08:00:06:01:04:75,32.13,26243.75,57642.95,34009.94,39943.97,32.25,26250.32,56094.08,45249.17,28176.81,34.1,30.0,45.6,2024-10-23 08:50:35.195000,2024-10-23 01:50:35.195000,P1
846990580,08:00:06:01:04:75,32.25,26246.15,57648.58,34016.33,39942.75,32.25,26245.65,56062.61,45357.81,28074.74,34.2,30.0,45.6,2024-10-23 08:51:30.069000,2024-10-23 01:51:30.069000,P1
846990580,08:00:06:01:04:75,32.25,26249.63,57641.18,34027.29,39913.16,32.25,26246.38,56053.65,45352.77,28063.83,34.3,30.0,45.6,2024-10-23 08:52:46.473000,2024-10-23 01:52:46.473000,P1
846990580,08:00:06:01:04:75,32.25,26245.71,57637.34,34009.43,39949.53,32.25,26257.62,55929.72,45491.77,28050.15,35.1,30.0,44.8,2024-10-23 08:53:48.412000,2024-10-23 01:53:48.412000,P1
846990580,08:00:06:01:04:75,32.38,26259.89,57594.16,34012,39890.22,32.25,26274.48,55875.94,45551.39,27961.66,35.2,30.0,44.8,2024-10-23 08:54:34.138000,2024-10-23 01:54:34.138000,P1
846990580,08:00:06:01:04:75,32.38,26267.98,57600.74,33984.16,39947.31,32.38,26276.14,55866.57,45542.71,27975.76,35.3,30.0,44.8,2024-10-23 08:55:17.705000,2024-10-23 01:55:17.705000,P1
846990580,08:00:06:01:04:75,32.38,26260.31,57578.28,33993.79,39937.82,32.38,26273.6,55378.41,47681.31,26124.43,36.1,30.0,34.2,2024-10-23 08:56:48.927000,2024-10-23 01:56:48.927000,P1
846990580,08:00:06:01:04:75,32.38,26275,57596.79,34015.85,39916.46,32.5,26273.61,55310.56,47957.32,25883.18,36.2,30.0,34.2,2024-10-23 08:57:31.955000,2024-10-23 01:57:31.955000,P1
846990580,08:00:06:01:04:75,32.5,26269.14,57579.06,34015.3,39925.98,32.5,26271.78,55288.31,47955.61,25912.17,36.3,30.0,34.2,2024-10-23 08:58:19.914000,2024-10-23 01:58:19.914000,P1
846990580,08:00:06:01:04:75,32.5,26268.17,57585.64,34019.97,39902.98,32.63,26286.02,55434.73,46902.34,26912.94,37.1,30.0,37.9,2024-10-23 08:59:05.767000,2024-10-23 01:59:05.767000,P1
846990580,08:00:06:01:04:75,32.63,26268.49,57593.58,34038.11,39897.43,32.75,26283.69,55425.72,46942.75,26887.53,37.2,30.0,37.9,2024-10-23 09:00:17.867000,2024-10-23 02:00:17.867000,P1
846990580,08:00:06:01:04:75,32.75,26273.75,57581.45,34023.79,39923.49,32.75,26280.41,55404.51,47012.69,26810.13,37.3,30.0,37.9,2024-10-23 09:00:58.832000,2024-10-23 02:00:58.832000,P1
846990580,08:00:06:01:04:75,32.88,26275.64,57571.61,34006.34,39940.51,32.88,26279.62,55533,46815.89,26938.46,38.1,30.0,38.3,2024-10-23 09:01:39.462000,2024-10-23 02:01:39.462000,P1
846990580,08:00:06:01:04:75,32.88,26275.97,57568.79,34017.24,39941.18,32.88,26283.64,55460.23,47026.79,26762.61,38.2,30.0,38.3,2024-10-23 09:02:18.978000,2024-10-23 02:02:18.978000,P1
846990580,08:00:06:01:04:75,32.88,26268.73,57581.73,34030.68,39909.25,33,26288.38,55453.7,47070.41,26731.88,38.3,30.0,38.3,2024-10-23 09:03:00.988000,2024-10-23 02:03:00.988000,P1
846990580,08:00:06:01:04:75,33,26278.44,57577.38,34026.7,39942.28,33,26277.81,55577.46,46680.11,27053.86,39.1,30.0,38.8,2024-10-23 09:03:50.106000,2024-10-23 02:03:50.106000,P1
846990580,08:00:06:01:04:75,33.13,26274.91,57571.96,34041.7,39924.54,33,26280.22,55514.51,46899.79,26858.65,39.2,30.0,38.8,2024-10-23 09:04:32.504000,2024-10-23 02:04:32.504000,P1
846990580,08:00:06:01:04:75,33.13,26273.63,57589.52,34033.16,39949.7,33.13,26277.63,55560.04,46769.98,26982.98,39.3,30.0,38.8,2024-10-23 09:05:13.863000,2024-10-23 02:05:13.863000,P1
846990580,08:00:06:01:04:75,33.13,26281.24,57572.52,34014.76,39978.65,33.13,26287.25,55098.51,48505.1,25529.62,40.1,30.0,30.9,2024-10-23 09:06:04.630000,2024-10-23 02:06:04.630000,P1
846990580,08:00:06:01:04:75,33.13,26275.77,57577.07,34019.23,39958.51,33.13,26280.51,55103.52,48530.44,25488.17,40.2,30.0,30.9,2024-10-23 09:06:45.488000,2024-10-23 02:06:45.488000,P1
846990580,08:00:06:01:04:75,33.13,26278.29,57554.36,34016.59,39963.22,33.13,26283.49,55084.57,48662.48,25370.72,40.3,30.0,30.9,2024-10-23 09:07:41.799000,2024-10-23 02:07:41.799000,P1
846990580,08:00:06:01:04:75,33.13,26284.66,57578.34,34010.02,39974.23,33.13,26288.04,55015.56,48513.82,25605.93,41.1,30.0,29.6,2024-10-23 09:08:27.173000,2024-10-23 02:08:27.173000,P1
846990580,08:00:06:01:04:75,33.25,26280.55,57566.52,34035.43,39954.08,33.25,26289.38,54916.93,48769.66,25420.59,41.2,30.0,29.6,2024-10-23 09:09:08.131000,2024-10-23 02:09:08.131000,P1
846990580,08:00:06:01:04:75,33.13,26274.91,57568.85,34056.59,39942.08,33.25,26300.43,54923.3,48761.91,25445.29,41.3,30.0,29.6,2024-10-23 09:09:47.216000,2024-10-23 02:09:47.216000,P1
846990580,08:00:06:01:04:75,33.25,26274.12,57578.38,34028.38,39950.48,33.38,26287.83,55472.16,46848.37,26954.76,42.1,30.0,38.2,2024-10-23 09:11:06.348000,2024-10-23 02:11:06.348000,P1
846990580,08:00:06:01:04:75,33.38,26276.88,57581.82,34074.31,39887.38,33.38,26280.46,55522.55,46678.8,27098.72,42.2,30.0,38.2,2024-10-23 09:11:47.460000,2024-10-23 02:11:47.460000,P1
846990580,08:00:06:01:04:75,33.38,26276.89,57568.82,34073.93,39898.17,33.38,26282.36,55467.88,46949.98,26871.04,42.3,30.0,38.2,2024-10-23 09:12:25.848000,2024-10-23 02:12:25.848000,P1
846990580,08:00:06:01:04:75,33.38,26277.97,57558.41,34045.32,39941.57,33.38,26290.41,55521.31,46403.73,27415.63,43.1,30.0,40.4,2024-10-23 09:13:16.476000,2024-10-23 02:13:16.476000,P1
846990580,08:00:06:01:04:75,33.38,26285.42,57577.04,34068.19,39901.71,33.38,26291.29,55465.51,46678.18,27165.93,43.2,30.0,40.4,2024-10-23 09:13:57.044000,2024-10-23 02:13:57.044000,P1
846990580,08:00:06:01:04:75,33.5,26285.45,57566.69,34056.39,39934.91,33.5,26286.22,55379.9,47283.12,26604.08,44.1,30.0,35.5,2024-10-23 09:14:50.691000,2024-10-23 02:14:50.691000,P1
846990580,08:00:06:01:04:75,33.5,26289.8,57562.3,34043.98,39946.87,33.5,26288.31,55345.95,47391.6,26492.12,44.2,30.0,35.5,2024-10-23 09:15:28.963000,2024-10-23 02:15:28.963000,P1
846990580,08:00:06:01:04:75,33.5,26281.24,57558.92,34070.19,39909.8,33.5,26283.57,55455.77,47037.69,26787.96,44.3,30.0,35.5,2024-10-23 09:16:07.800000,2024-10-23 02:16:07.800000,P1
846990580,08:00:06:01:04:75,33.5,26283.91,57577.77,34075.79,39906.42,33.5,26301.13,55396.65,46886.78,27005.31,45.1,30.0,37.4,2024-10-23 09:17:09.929000,2024-10-23 02:17:09.929000,P1
846990580,08:00:06:01:04:75,33.5,26289.74,57572.57,34060.41,39939.77,33.5,26296.46,55300.55,47316.07,26651.08,45.2,30.0,37.4,2024-10-23 09:17:53.338000,2024-10-23 02:17:53.338000,P1
846990580,08:00:06:01:04:75,33.5,26287.74,57583.16,34071.79,39930.44,33.5,26292.78,55296.45,47257.86,26700.13,45.3,30.0,37.4,2024-10-23 09:18:39.420000,2024-10-23 02:18:39.420000,P1
846990580,08:00:06:01:04:75,33.5,26286.87,57575.29,34082.32,39907.79,33.63,26293.26,55230.23,47771.19,26216.96,46.1,30.0,34.9,2024-10-23 09:19:17.866000,2024-10-23 02:19:17.866000,P1
846990580,08:00:06:01:04:75,33.5,26287.24,57574.91,34064.55,39918.09,33.63,26290.73,55248.15,47702.46,26262.4,46.2,30.0,34.9,2024-10-23 09:19:54.509000,2024-10-23 02:19:54.509000,P1
846990580,08:00:06:01:04:75,33.63,26285.96,57567.81,34057.51,39965.82,33.63,26292.49,55210.29,47878.15,26101.64,46.3,30.0,34.9,2024-10-23 09:20:28.000000,2024-10-23 02:20:28.000000,P1
846990580,08:00:06:01:04:75,33.63,26280.5,57581.02,34047.65,39954.61,33.63,26285.85,55307.57,47643.31,26270.94,47.1,30.0,34.2,2024-10-23 09:21:14.132000,2024-10-23 02:21:14.132000,P1
846990580,08:00:06:01:04:75,33.63,26284.1,57570.16,34033.43,39970.85,33.75,26284.77,55351.56,47580.7,26288.68,47.2,30.0,34.2,2024-10-23 09:21:52.685000,2024-10-23 02:21:52.685000,P1
846990580,08:00:06:01:04:75,33.63,26285.91,57564.15,34088.31,39893.68,33.63,26288.2,55193.32,48012.53,25993.42,47.3,30.0,34.2,2024-10-23 09:22:33.830000,2024-10-23 02:22:33.830000,P1
846990580,08:00:06:01:04:75,33.63,26284.74,57568.53,34074.05,39937.26,33.63,26304.34,54975.25,47936.02,26284.15,48.1,30.0,30.5,2024-10-23 09:23:20.374000,2024-10-23 02:23:20.374000,P1
846990580,08:00:06:01:04:75,33.63,26285.66,57570.25,34062.01,39947.27,33.63,26302.62,55012.14,47861.11,26336.43,48.2,30.0,30.5,2024-10-23 09:23:52.794000,2024-10-23 02:23:52.794000,P1
846990580,08:00:06:01:04:75,33.63,26280.21,57567.89,34078.18,39932.78,33.75,26300.38,54834.25,48353.98,25976.22,48.3,30.0,30.5,2024-10-23 09:24:30.848000,2024-10-23 02:24:30.848000,P1
846990580,08:00:06:01:04:75,33.63,26282.34,57572.06,34061.39,39978.39,33.75,26281.69,55897.3,45540.63,28023.76,49.1,30.0,43,2024-10-23 09:25:05.974000,2024-10-23 02:25:05.974000,P1
846990580,08:00:06:01:04:75,33.75,26281.98,57559.36,34074.94,39926.04,33.63,26281.93,55770.11,46116.33,27522.51,49.2,30.0,43,2024-10-23 09:25:42.986000,2024-10-23 02:25:42.986000,P1
846990580,08:00:06:01:04:75,33.75,26284.24,57583.77,34055.98,39947.43,33.63,26281.12,55772.86,46116.74,27503.21,49.3,30.0,43,2024-10-23 09:26:20.268000,2024-10-23 02:26:20.268000,P1
846990580,08:00:06:01:04:75,33.75,26282.91,57572.6,34062.95,39944.66,33.75,26274.42,55763.9,46197.14,27413.75,50.1,30.0,41.7,2024-10-23 09:27:11.939000,2024-10-23 02:27:11.939000,P1
846990580,08:00:06:01:04:75,33.75,26285.62,57569.34,34060.08,39951.29,33.75,26272.68,55736.37,46357.13,27271.98,50.2,30.0,41.7,2024-10-23 09:27:54.481000,2024-10-23 02:27:54.481000,P1
846990580,08:00:06:01:04:75,33.75,26283.62,57575.57,34093.84,39896.52,33.75,26265.74,55685.86,46613.68,27038.63,50.3,30.0,41.7,2024-10-23 09:28:32.776000,2024-10-23 02:28:32.776000,P1
846990580,08:00:06:01:04:75,33.13,26246.01,57623.36,34018,39964.79,33.13,26254.54,55528.42,47056.41,26707.65,51.1,30.0,35.3,2024-10-23 09:46:44.843000,2024-10-23 02:46:44.843000,P1
846990580,08:00:06:01:04:75,33.13,26255.79,57624.37,34035.52,39955.28,33.13,26261.71,55470.3,47288.77,26527.66,51.2,30.0,35.3,2024-10-23 09:47:27.657000,2024-10-23 02:47:27.657000,P1
846990580,08:00:06:01:04:75,33.13,26252.64,57649.94,34099.14,39869.65,33.13,26261.98,55337.91,47929.86,25963.92,51.3,30.0,35.3,2024-10-23 09:50:24.704000,2024-10-23 02:50:24.704000,P1
846990580,08:00:06:01:04:75,33.13,26235.78,57720.05,34584.95,39148.64,33.13,26266.12,55540.29,46514.77,27318.33,52.1,30.0,39.7,2024-10-23 09:51:57.534000,2024-10-23 02:51:57.534000,P1
846990580,08:00:06:01:04:75,33.13,26257.43,57633.81,34056.02,39947.96,33.13,26274.21,55445.73,46836.21,27036.78,52.2,30.0,39.7,2024-10-23 09:52:44.136000,2024-10-23 02:52:44.136000,P1
846990580,08:00:06:01:04:75,33.13,26271.45,57597.43,34030.34,39949.05,33.13,26273.68,55552.88,46351.16,27451.96,52.3,30.0,39.7,2024-10-23 09:53:26.118000,2024-10-23 02:53:26.118000,P1
846990580,08:00:06:01:04:75,33.13,26266.06,57617.52,34120.35,39832.75,33.13,26285.06,55545.93,46243.92,27572.01,53.1,30.0,40.4,2024-10-23 09:54:01.236000,2024-10-23 02:54:01.236000,P1
846990580,08:00:06:01:04:75,33.13,26265.83,57598.16,34071.88,39918.68,33.13,26280,55514.63,46368.39,27457.04,53.2,30.0,40.4,2024-10-23 09:54:37.537000,2024-10-23 02:54:37.537000,P1
846990580,08:00:06:01:04:75,33.13,26270.35,57598.64,34068.44,39954.98,33.25,26271.5,55530.87,46382.39,27429.45,53.3,30.0,40.4,2024-10-23 09:55:12.785000,2024-10-23 02:55:12.785000,P1
846990580,08:00:06:01:04:75,33.38,26277.41,57611.08,34101.91,39892.35,33.38,26274.17,55497.63,47118.84,26670.72,54.1,30.0,34.9,2024-10-23 09:55:46.389000,2024-10-23 02:55:46.389000,P1
846990580,08:00:06:01:04:75,33.38,26279.52,57587.72,34065.63,39944.49,33.38,26275.81,55421.14,47431.05,26418.2,54.2,30.0,34.9,2024-10-23 09:56:19.979000,2024-10-23 02:56:19.979000,P1
846990580,08:00:06:01:04:75,33.5,26277.64,57594.89,34046.28,39982.36,33.5,26277.07,55327.37,47760.57,26142.6,54.3,30.0,34.9,2024-10-23 09:57:04.503000,2024-10-23 02:57:04.503000,P1
846990580,08:00:06:01:04:75,33.63,26288.48,57577.9,34040.7,40003.86,33.63,26282.82,55796.77,45575.78,28110.58,55.1,30.0,41.9,2024-10-23 09:57:40.625000,2024-10-23 02:57:40.625000,P1
846990580,08:00:06:01:04:75,33.75,26279.67,57596.14,34094.19,39922.03,33.75,26278.13,55741.74,45839.45,27876.5,55.2,30.0,41.9,2024-10-23 09:58:19.611000,2024-10-23 02:58:19.611000,P1
846990580,08:00:06:01:04:75,33.75,26278.05,57575.15,34064.71,39979.64,33.75,26289.79,55593.26,46347.82,27444.32,55.3,30.0,41.9,2024-10-23 09:58:58.461000,2024-10-23 02:58:58.461000,P1
846990580,08:00:06:01:04:75,33.75,26280.28,57591.03,34062.76,39998.46,33.88,26288.15,55595.21,46259.62,27555.13,56.1,30.0,38.2,2024-10-23 09:59:39.000000,2024-10-23 02:59:39.000000,P1
846990580,08:00:06:01:04:75,33.88,26292.76,57577.3,34068.1,39998.05,33.88,26291.72,55531.11,46492.73,27365.09,56.2,30.0,38.2,2024-10-23 10:00:18.504000,2024-10-23 03:00:18.504000,P1
846990580,08:00:06:01:04:75,34,26292.82,57581.27,34069.09,39996.93,34,26297.77,55393.2,47098.54,26856.27,56.3,30.0,38.2,2024-10-23 10:00:50.996000,2024-10-23 03:00:50.996000,P1
846990580,08:00:06:01:04:75,34,26291.72,57572.71,34090.05,39959.04,34,26291.05,55675.07,46279.65,27481.45,57.1,30.0,40.1,2024-10-23 10:01:23.699000,2024-10-23 03:01:23.699000,P1
846990580,08:00:06:01:04:75,34.13,26289.6,57584.56,34081.75,39980.26,34.13,26290.48,55496.6,46864.05,26989.99,57.2,30.0,40.1,2024-10-23 10:02:08.864000,2024-10-23 03:02:08.864000,P1
846990580,08:00:06:01:04:75,34.13,26293.39,57569.84,34070.05,39994.67,34.13,26290.03,55549.66,46749.42,27068.66,57.3,30.0,40.1,2024-10-23 10:02:43.867000,2024-10-23 03:02:43.867000,P1
846990580,08:00:06:01:04:75,34.13,26290.75,57588.68,34085.78,39982.3,34.25,26287.84,55659.66,46193.91,27577.73,58.1,30.0,37,2024-10-23 10:03:25.474000,2024-10-23 03:03:25.474000,P1
846990580,08:00:06:01:04:75,34.25,26288.21,57570.56,34126.55,39922.08,34.25,26286.36,55518.76,46722.84,27119.12,58.2,30.0,37,2024-10-23 10:04:02.647000,2024-10-23 03:04:02.647000,P1
846990580,08:00:06:01:04:75,34.25,26286.21,57580.54,34149.86,39894.64,34.38,26286.75,55659.02,46234.72,27538.54,58.3,30.0,37,2024-10-23 10:04:48.714000,2024-10-23 03:04:48.714000,P1
846990580,08:00:06:01:04:75,34.38,26295.15,57577.18,34094.52,39971.84,34.38,26285.48,55754.59,46096.72,27595.29,59.1,30.0,40,2024-10-23 10:05:30.767000,2024-10-23 03:05:30.767000,P1
846990580,08:00:06:01:04:75,34.38,26289.88,57576.39,34102.56,39955.34,34.38,26281.84,55614.47,46671.08,27095.97,59.2,30.0,40,2024-10-23 10:06:16.491000,2024-10-23 03:06:16.491000,P1
846990580,08:00:06:01:04:75,34.38,26287.98,57580.7,34110.37,39944.46,34.38,26282.57,55741.02,46162,27539.96,59.3,30.0,40,2024-10-23 10:06:55.188000,2024-10-23 03:06:55.188000,P1
846990580,08:00:06:01:04:75,34.38,26289.86,57570.88,34116.62,39937.95,34.38,26304.13,55363.27,46936.68,27039.65,60.1,30.0,34.9,2024-10-23 10:07:48.176000,2024-10-23 03:07:48.176000,P1
846990580,08:00:06:01:04:75,34.5,26291.45,57582.66,34120.35,39938.95,34.5,26304.21,55122.29,47637.96,26521.98,60.2,30.0,34.9,2024-10-23 10:08:20.262000,2024-10-23 03:08:20.262000,P1
846990580,08:00:06:01:04:75,34.5,26284.21,57582.57,34112.04,39950.92,34.5,26305.09,55073.3,47829.98,26346.32,60.3,30.0,34.9,2024-10-23 10:08:59.122000,2024-10-23 03:08:59.122000,P1
846990580,08:00:06:01:04:75,34.5,26291.57,57558.03,34111.7,39945.02,34.5,26305.63,55223.21,47328.82,26762.38,61.1,30.0,35.2,2024-10-23 10:09:39.758000,2024-10-23 03:09:39.758000,P1
846990580,08:00:06:01:04:75,34.5,26293.22,57567.92,34115.65,39951.24,34.5,26301.19,55139.82,47633.25,26486.25,61.2,30.0,35.2,2024-10-23 10:10:20.040000,2024-10-23 03:10:20.040000,P1
846990580,08:00:06:01:04:75,34.5,26294.88,57598.75,34121.05,39984.07,34.5,26303.41,55134.21,47639.42,26486.79,61.3,30.0,35.2,2024-10-23 10:11:03.036000,2024-10-23 03:11:03.036000,P1
846990580,08:00:06:01:04:75,34.63,26294.5,57574.72,34110.66,39957.7,34.5,26280.92,55759.05,46321.3,27362.73,62.1,30.0,37.5,2024-10-23 10:11:43.467000,2024-10-23 03:11:43.467000,P1
846990580,08:00:06:01:04:75,34.5,26292.02,57571.36,34096.14,39978.49,34.5,26284.88,55608.63,46810.39,26947.72,62.2,30.0,37.5,2024-10-23 10:12:19.635000,2024-10-23 03:12:19.635000,P1
846990580,08:00:06:01:04:75,34.5,26289.84,57580.83,34103.87,39962.49,34.5,26285.87,55465.19,47298.18,26539.58,62.3,30.0,37.5,2024-10-23 10:12:58.481000,2024-10-23 03:12:58.481000,P1
846990580,08:00:06:01:04:75,34.5,26288,57574.89,34101.93,39978.62,34.5,26288.59,55773.13,45548.8,28184.75,63.1,30.0,42.2,2024-10-23 10:13:33.004000,2024-10-23 03:13:33.004000,P1
846990580,08:00:06:01:04:75,34.63,26286.02,57580.09,34096.31,39971.84,34.63,26290.01,55609.39,46253.68,27557.47,63.2,30.0,42.2,2024-10-23 10:14:09.862000,2024-10-23 03:14:09.862000,P1
846990580,08:00:06:01:04:75,34.5,26295.1,57581.28,34158.77,39897.95,34.5,26299.94,55648.91,46075.66,27730.88,63.3,30.0,42.2,2024-10-23 10:14:44.796000,2024-10-23 03:14:44.796000,P1
846990580,08:00:06:01:04:75,34.63,26287.5,57571.7,34115.51,39952.61,34.5,26273.98,55810.74,46063.8,27583.35,64.1,30.0,42.3,2024-10-23 10:15:27.360000,2024-10-23 03:15:27.360000,P1
846990580,08:00:06:01:04:75,34.63,26291.59,57571.76,34116.29,39957.32,34.63,26279.98,55861.42,45918.03,27710.36,64.2,30.0,42.3,2024-10-23 10:16:01.073000,2024-10-23 03:16:01.073000,P1
846990580,08:00:06:01:04:75,34.5,26288.87,57575.26,34121.28,39940.74,34.63,26280.2,55742.31,46332.7,27334.13,64.3,30.0,42.3,2024-10-23 10:16:40.112000,2024-10-23 03:16:40.112000,P1
846990580,08:00:06:01:04:75,34.63,26294.04,57564.14,34094.68,39987.61,34.5,26296.16,55027.11,48225.48,25959.45,65.1,30.0,29.4,2024-10-23 10:17:21.500000,2024-10-23 03:17:21.500000,P1
846990580,08:00:06:01:04:75,34.63,26289.84,57567.92,34095.77,39977.94,34.5,26298,54863.72,48765.45,25539.26,65.2,30.0,29.4,2024-10-23 10:18:05.416000,2024-10-23 03:18:05.416000,P1
846990580,08:00:06:01:04:75,34.63,26294.14,57575.9,34087.77,39986.7,34.63,26299.84,54883.1,48710.11,25570.73,65.3,30.0,29.4,2024-10-23 10:18:44.092000,2024-10-23 03:18:44.092000,P1
846990580,08:00:06:01:04:75,34.63,26294.84,57567.58,34091.41,39988.94,34.63,26282.18,55816.14,45446.68,28242.54,66.1,30.0,40,2024-10-23 10:19:34.488000,2024-10-23 03:19:34.488000,P1
846990580,08:00:06:01:04:75,34.5,26285.96,57577.73,34111.98,39941.65,34.5,26287.63,55610.79,46327.03,27486.14,66.2,30.0,40,2024-10-23 10:20:13.340000,2024-10-23 03:20:13.340000,P1
846990580,08:00:06:01:04:75,34.63,26287.79,57578.89,34103.41,39968.73,34.5,26286.26,55762.82,45761.77,27964.15,66.3,30.0,40,2024-10-23 10:20:53.775000,2024-10-23 03:20:53.775000,P1
846990580,08:00:06:01:04:75,34.5,26290.91,57570.89,34114.37,39958.01,34.5,26288.91,55254.56,47927.79,26066,67.1,30.0,31.6,2024-10-23 10:21:31.068000,2024-10-23 03:21:31.068000,P1
846990580,08:00:06:01:04:75,34.63,26287.84,57566.41,34100.87,39966.93,34.5,26286.41,55209.93,48153.34,25865.39,67.2,30.0,31.6,2024-10-23 10:22:11.463000,2024-10-23 03:22:11.463000,P1
846990580,08:00:06:01:04:75,34.5,26286.12,57567.45,34100.46,39965.16,34.63,26284.84,55178.98,48260.09,25788.91,67.3,30.0,31.6,2024-10-23 10:23:00.011000,2024-10-23 03:23:00.011000,P1
846990580,08:00:06:01:04:75,34.5,26293.38,57564.18,34083.68,39996.86,34.63,26271.67,56149,44681.21,28820.29,68.1,30.0,42.3,2024-10-23 10:23:39.884000,2024-10-23 03:23:39.884000,P1
846990580,08:00:06:01:04:75,34.5,26287.16,57568.1,34097.33,39970.19,34.5,26273.56,55990.54,45306.59,28255.47,68.2,30.0,42.3,2024-10-23 10:24:25.049000,2024-10-23 03:24:25.049000,P1
846990580,08:00:06:01:04:75,34.5,26285.78,57577.26,34113.36,39960.14,34.5,26277.78,55833.72,45895.6,27745.04,68.3,30.0,42.3,2024-10-23 10:25:15.483000,2024-10-23 03:25:15.483000,P1
846990580,08:00:06:01:04:75,34.5,26283.88,57571.22,34079.75,39986.45,34.5,26294.72,55445.59,46732.98,27187.88,69.1,30.0,36.6,2024-10-23 10:25:52.543000,2024-10-23 03:25:52.543000,P1
846990580,08:00:06:01:04:75,34.63,26289.46,57570.64,34123.48,39936.86,34.63,26289.17,55444.21,46839.95,27074.69,69.2,30.0,36.6,2024-10-23 10:26:34.183000,2024-10-23 03:26:34.183000,P1
846990580,08:00:06:01:04:75,34.5,26287.82,57567.5,34091.96,39976.25,34.5,26293.7,55420.45,46789.97,27132.22,69.3,30.0,36.6,2024-10-23 10:27:31.556000,2024-10-23 03:27:31.556000,P1
846990580,08:00:06:01:04:75,34.5,26281.64,57567.1,34091.46,39972.74,34.5,26279.45,55907.95,45658.49,27925.72,70.1,30.0,39.3,2024-10-23 10:28:33.494000,2024-10-23 03:28:33.494000,P1
